,Rating,Latitude,Longitude,Name,Website,Vicinity,Address,Food Tags,Place tags,X_coord,Y_coord
2847,8.8,28.6272705,77.2324112,Triveni Terrace Cafe,1,"205, Tansen Marg, Opp. FICCI Auditorium, New Delhi","205, Tansen Marg, Opp. FICCI Auditorium, Todermal Road Area, Mandi House, New Delhi, Delhi 110001, India",1,0,25.78733120253503,28.84148781653083
2848,9.0,28.6142815,77.2405254,Matkapeers Mughlai Foods,0,"Sop no 3 dargah matkapeer, Mathura Road, Pragati Maidan, New Delhi","Sop no 3 dargah matkapeer, Mathura Rd, Pragati Maidan, New Delhi, Delhi 110001, India",0,0,27.32026546863002,28.23687222937524
2849,8.4,28.63228,77.2413299999999,CafÃ© Coffee Day - MBD House,1,"Mbd House, Gulab Bhavan, 6 Bhadurshah Zafar Marg, Bahadurshah Zafar Marg, Delhi","Mbd House, Gulab Bhavan, 6 Bhadurshah Zafar Marg, Bahadur Shah Zafar Marg, Bahadurshah Zafar Marg, Delhi, 110002, India",1,0,26.101771766235803,29.825210290309307
2850,7.6,28.629395,77.2319541999999,Bengali Pastry Shop & Snack Bar,0,"8, Tansen Marg, Todermal Road Area, Mandi House, New Delhi","8, Tansen Marg, Todermal Road Area, Mandi House, New Delhi, Delhi 110001, India",1,0,25.60203050112607,28.99458649730367
2851,7.0,28.6139762,77.2408659,Babu Shahi Bawarchi,0,"shops no. 4-5 Matka peer, Pragati Maidan, New Delhi","shops no. 4-5 Matka peer, Pragati Maidan, New Delhi, Delhi 110001, India",1,0,27.367558098578332,28.23199217532733
2852,7.4,28.620645,77.232073,CUISINES TADKA,1,"New Maharashtra Sadan, OLD, Copernicus Marg, New Delhi","OLD, New Maharashtra Sadan, Copernicus Marg, Mahatma Jyoti Rao Phule Marg Area, New Delhi, Delhi 110001, India",0,0,26.232692518752458,28.254165270774283
2853,8.0,28.6261337,77.2318614999999,Turant Restaurant,0,"Tansen Marg, Mandi House Circle, Todermal Road Area, Mandi House, New Delhi","Tansen Marg, Mandi House Cir, Todermal Road Area, Mandi House, New Delhi, Delhi 110001, India",1,0,25.826786336642364,28.710087258710303
2854,8.6,28.6291489,77.2322435,Wok Mania,1,"47 48 Bengali Market, New Delhi","47 48 Bengali Market, Bengali Market, Todermal Road Area, Mandi House, New Delhi, Delhi 110001, India",0,0,25.64126138160388,28.99157608971685
2855,7.6,28.6292337,77.2322806999999,Cafe Coffee Day,1,"Shop No 49, Bengali Market, Todermal Road Area, Mandi House, New Delhi","Shop No 49, Bengali Market, Todermal Road Area, Mandi House, New Delhi, Delhi 110001, India",1,0,25.638032358717872,29.001140795109524
2856,8.4,28.6302309999999,77.229629,Balaji Dhaba,1,"NDMC Market , Babar road , Shop no. -23 , Bengali market, New Delhi-110001, New Delhi","NDMC Market , Babar road , Shop no. -23 , Bengali market, New Delhi-110001, Todermal Road Area, Mandi House, New Delhi, Delhi 110001, India",0,0,25.367859793691977,28.921184505880156
2857,9.0,28.630931,77.244108,Sardar Ji pranthaewale 1986,0,"opposite Pratap Bhavan, Bahadur Shah Zafar Marg, New Delhi","opposite Pratap Bhavan, Bahadur Shah Zafar Marg, Vikram Nagar, New Delhi, Delhi 110002, India",0,0,26.406427675343856,29.882981531988108
2858,8.2,28.6323878,77.2413541,McDonald's,1,"Shop No.GF 3A to GF-4D, Milap Building, Bahadur Shah Zafar Marg, ITO, Vikram Nagar, New Delhi","Shop No.GF 3A to GF-4D, Milap Building, Bahadur Shah Zafar Marg, ITO, Vikram Nagar, Bahadur Shah Zafar Marg, Vikram Nagar, New Delhi, Delhi 110002, India",1,0,26.095923826447542,29.835924098843712
2859,9.0,28.6323301,77.2407719,Food Paradise,0,"Jai Jawan Stall No. 1, Mandi House, New Delhi","Jai Jawan Stall No. 1, Mata Sundari Railway Colony, Mandi House, New Delhi, Delhi 110002, India",0,0,26.0562632276733,29.794725090077502
2860,9.0,28.6320782,77.2396887,Shiva veg Dhaba,0,"New, Mata Sundari Railway Colony, Mandi House, New Delhi","New, Mata Sundari Railway Colony, Mandi House, New Delhi, Delhi 110002, India",0,0,25.992743768775327,29.705720073899002
2861,8.2,28.63522,77.246886,DILLI GATE,0,"3575-76, Main Road Near Sablok Clinic Darya Ganj, New Delhi","3575-76, Main Road Near Sablok Clinic Darya Ganj, Gandhi Smriti, Raj Ghat, New Delhi, Delhi 110002, India",0,0,26.310486738290795,30.422563269203486
2862,8.2,28.6319841,77.2390032,Ashish lal dhaba,0,"Kotla Marg, Mandi House, New Delhi","Kotla Marg, Mandi House, Mata Sundari Railway Colony, Mandi House, New Delhi, Delhi 110002, India",0,0,25.947904930979664,29.654975161981465
2863,8.4,28.6369952,77.2419575,Swiggy Park,0,"Feroze Shah Kotla, Vikram Nagar, New Delhi","Feroze Shah Kotla, Vikram Nagar, New Delhi, Delhi 110002, India",0,0,25.813922639403135,30.26725246189099
2864,9.2,28.643652,77.244202,Rahul Pinddi Sewi Shardar Ji Puri Vale,0,"23/23, Ansari Road, Dariya Ganj, New Delhi","23/23, Ansari Rd, Dariya Ganj, New Delhi, Delhi 110002, India",0,0,25.509688975488093,30.9759288109641
2865,9.2,28.644192,77.244292,Samosa Restaurant,0,"4360/4, Ansari Road, Dariya Ganj, New Delhi","4360/4, Ansari Rd, Dariya Ganj, New Delhi, Delhi 110002, India",0,0,25.478090669416623,31.027680241258306
2866,8.8,28.644998,77.2437669999999,Jain Sahab Bedmi Puri,0,"4783/21-a, Ansari Road, Dariya Ganj, New Delhi","4783/21-a, Ansari Rd, Dariya Ganj, New Delhi, Delhi 110002, India",0,0,25.381372936525104,31.063853600319394
2867,9.0,28.641896,77.2404085,Deepanki Fast Food,0,"3484, Opp Police Station, Netaji Subhash Marg, Kucha Lal Man, Dariya Ganj, New Delhi","3484, Opp Police Station, Netaji Subhash Marg, Kucha Lal Man, Dariya Ganj, New Delhi, Delhi 110002, India",0,0,25.34932071276597,30.58956755659519
2868,10.0,28.6436612999999,77.2403001,Nayaab Kitchens,1,"3610, Subash Marg, Dariya Ganj, New Delhi","3610, Subash Marg, Kucha Alam, Khabas Pura, Dariya Ganj, New Delhi, Delhi 110006, India",0,0,25.215763724036403,30.733670402177474
2869,8.0,28.6436846999999,77.2402305,Changezi Chicken,1,"3614, Netaji Subhash Marg, Dariya Ganj, New Delhi","3614, Netaji Subhash Marg, Dariya Ganj, Kucha Alam, Khabas Pura, Old Delhi, New Delhi, Delhi 110002, India",0,0,25.20887027668375,30.731334612902607
2870,10.0,28.6464436,77.2745645999999,Baweja's Haandi,1,"11/89, Geeta Colony, Near kanchan studio,Delhi, Delhi","11/89, Geeta Colony, Near kanchan studio,Delhi, Shastri Nagar, Geeta Colony, Delhi, 110031, India",0,0,27.59337576288469,33.10577105127579
2871,8.0,28.6565945,77.273288,Triveni,1,"472-B, Swamy Dayanand Marg, Jheel Khurenja, Geeta Colony","472-B, Swamy Dayanand Marg, Jheel Khurenja, Geeta Colony, Delhi, 110031, India",0,0,26.776251715681973,33.893564051354964
2872,8.0,28.65198,77.278144,Domino's Pizza,1,"Property No 10, Ground Floor, Shiv Puri, ,Geeta Colony, Main Patparganj Road, New Delhi","Property No 10, Ground Floor, Shiv Puri, ,Geeta Colony, Main Patparganj Road, Chander Nagar, Krishna Nagar, New Delhi, Delhi 110031, India",2,0,27.46903863230972,33.801767701283964
2873,9.4,28.652089,77.271202,Khurana Eating Point,0,"Shop -17/93, Geeta Colony Road, Geeta Colony","Shop -17/93, Geeta Colony Rd, Block 5, Geeta Colony, Delhi, 110031, India",0,0,26.93955951275506,33.378675777374035
2874,10.0,28.656252,77.2672039999999,Jugnu vasnu panner tikha,1,"10block selai center, Geeta Colony, Delhi","10block selai center, Geeta Colony, Delhi, 110031, India",0,0,26.34334189461526,33.485348089687974
2875,10.0,28.6467525,77.2720549,Sandwich Supplier in Delhi,1,"E-5, Rani Garden, Shastri Nagar, Geeta Colony, Delhi","E-5, Rani Garden, Shastri Nagar, Geeta Colony, Delhi, 110031, India",0,0,27.38280339581809,32.975835033773166
2876,8.6,28.6507287,77.2744069,Chawla's chicken Corner,0,"13/55, Geeta Colony Road, Block 13, Geeta Colony, Delhi","13/55, Geeta Colony Rd, Block 13, Geeta Colony, Delhi, 110031, India",0,0,27.27707197054311,33.46207714528433
2877,8.6,28.6499667,77.2747038999999,Chawla Chicken Corner,0,"Shop No. 13/42, Bhagwati Market, Jheel Khurenja, Geeta Colony, Delhi","Shop No. 13/42, Bhagwati Market, Jheel Khurenja, Geeta Colony, Delhi, 110031, India",0,0,27.353531551556177,33.41547026563762
2878,7.8,28.663046,77.2814549999999,Domino's Pizza,1,"Shop No. K â€“ 74/A, Plot No. K â€“ 74, Chachi Building Krishna Nagar Azad Nagar, Azad Nagar Road, East Old Seelampur, Shahdara, New Delhi","Shop No. K â€“ 74/A, Plot No. K â€“ 74, Chachi Building Krishna Nagar Azad Nagar, Azad Nagar Rd, Block S, Kaushik Puri, East Old Seelampur, Shahdara, New Delhi, Delhi 110051, India",2,0,26.93172003176868,34.953455422783776
2879,8.0,28.6577388,77.2804845999999,Farm Fresh,1,"A-4/17, Krishan Nagar, Main Market, Shahdara, Delhi","A-4/17, Krishan Nagar, Main Market, Block C, Shahdara, Delhi, 110051, India",0,0,27.2358149211684,34.43958284445721
2880,8.0,28.6611508,77.2787675,Domino's Pizza,1,"11, Lal Quarters Rd, Block D, Lal Quarters Road, Block S, Azad Nagar West, Block D, Krishna Nagar, Delhi","11, Lal Quarters Rd, Block D, Lal Quarters Rd, Block S, Azad Nagar West, Block D, Krishna Nagar, Delhi, 110051, India",0,0,26.8643789111222,34.62414528854648
2881,6.4,28.6602756,77.2793444999999,Goli Vada Pav No.1,1,"Block S, Block D, Krishna Nagar, Delhi","Block S, Block D, Krishna Nagar, Delhi, 110051, India",0,0,26.969915538946456,34.58530893121849
2882,7.6,28.6602793999999,77.2793435,Goli Vada Pao,1,"Goli Vada Pao no.1, Shop no 207-A, Cinema Plot, Lal Quarter, Krishna Nagar, Delhi","Goli Vada Pao no.1, Shop no 207-A, Cinema Plot, Lal Quarter, Block S, Block D, Krishna Nagar, Delhi, 110051, India",0,0,26.96957043561852,34.585571308448564
2883,8.2,28.657381,77.2805829999999,Punjabi Mirchi,0,"C1/10, Lal Quarter, Krishna Nagar, Delhi","C1/10, Lal Quarter, Krishna Nagar, Block C, Krishna Nagar, Delhi, 110051, India",0,0,27.268629125663708,34.41514219196187
2884,7.8,28.6535916,77.2794749999999,The Village Cafe,1,"B-2/1, Golden Park, Chander Nagar, Delhi","B-2/1, Golden Park, Chander Nagar, Shiv Puri, Chander Nagar, Krishna Nagar, Delhi, 110051, India",1,0,27.45457282293659,34.022367561578264
2885,8.6,28.6599393,77.2834673999999,Kumar Pav Bhaji Corner,0,"F-3, Gali Number 10, Block B, Old Brijpuri, Krishna Nagar, New Delhi","F-3, Gali Number 10, Block B, Old Brijpuri, Krishna Nagar, New Delhi, Delhi 110051, India",0,0,27.30365592118733,34.81337322168056
2886,8.2,28.659904,77.2830759999999,The chinese hut,0,"f-1/9,krishna nagar, Delhi","f-1/9,krishna nagar, Block S, Block E, Krishna Nagar, Delhi, 110051, India",0,0,27.276748655782825,34.78597876566991
2887,6.6,28.6553555,77.2822657,The Meat House,1,"29, Satnam park, Chander Nagar, Krishna Nagar, New Delhi","29, Satnam park, Chander Nagar, Krishna Nagar, New Delhi, Delhi 110051, India",0,0,27.538991616654943,34.34689798813761
2888,10.0,28.6608154,77.2829127999999,Royal Kitchen,1,"F-2/1, Krishna Nagar, New Delhi","F-2/1, Block S, Block E, Krishna Nagar, New Delhi, Delhi 110051, India",0,0,27.199737067327632,34.85368035259434
2889,8.0,28.6590229,77.2838764,Cafe 96 Square,1,"F3/20, Terapanth Marg, Block F, Krishna Nagar, Delhi","F3/20, Terapanth Marg, Block F, Krishna Nagar, Delhi, 110051, India",1,0,27.39949650909827,34.760554358821565
2890,7.8,28.658795,77.283996,FooD piper Cafe & lounge( family Restaurant ),1,"F3/22, Block F, Krishna Nagar, Delhi","F3/22, Block F, Krishna Nagar, Delhi, 110051, India",3,0,27.42467549280633,34.748532837509224
2891,6.2,28.6573591,77.2858998,Mr & Mrs Idly,1,"EUPHORIA GROUP, D-3/23, Krishna Nagar","EUPHORIA GROUP, D-3/23, Block J, Krishna Nagar, Delhi, 110051, India",0,0,27.66976546534681,34.74443564589051
2892,9.4,28.6581247,77.2745137999999,Friends ca'afe,0,"636/4 opp. Gurudwara, Jheel Khurenja, Delhi","636/4 opp. Gurudwara, Jheel Khurenja, Geeta Colony, Delhi, 110051, India",1,0,26.759670077643293,34.10065521455673
2893,8.0,28.6580541,77.274587,Punjabi Mirchi,0,762 Main Jheel Road Near Jheel Gurudwara,"762 Main Jheel Road Near Jheel Gurudwara, Jheel Khurenja, Geeta Colony, Delhi, 110051, India",1,0,26.770186762777332,34.09918251268598
2894,8.6,28.6580419,77.2737094,Lazeez Zaika,0,"Shop No-439 Near Bank Of baroda, Jheel Khurenja","Shop No-439 Near Bank Of baroda, Jheel Khurenja, Geeta Colony, Delhi, 110051, India",0,0,26.70509825115287,34.043477833747474
2895,8.2,28.6579248999999,77.2738059999999,Ramesh Vaishno Dhaba,0,"Shop No-439, Jheel Khurenja, Geeta Colony","Shop No-439, Jheel Khurenja, Geeta Colony, Delhi, 110051, India",1,0,26.720669768004264,34.0394981901049
2896,7.8,28.6574706,77.272773,Rahul Kharora & Meat Corner,0,"447, BN Kapil Marg, Jheel Khurenja, Geeta Colony, Delhi","447, BN Kapil Marg, Jheel Khurenja, Geeta Colony, Jheel Khurenja, Geeta Colony, Delhi, 110031, India",1,0,26.675308831757622,33.93634096758033
2897,8.2,28.6679679999999,77.2898259999999,Amar Bakery,0,"531, Bara Bazar, Shahdara, Shahdara, Delhi","531, Bara Bazar, Shahdara, Shahdara, Bhola Nath Nagar, Pathan Pura, Shahdara, Delhi, 110032, India",1,0,27.211167737716792,35.89533785217594
2898,9.6,28.6717392,77.2895693999999,New Delhi,1,"Telibara Road, Telibara, Shahdara, Delhi","Telibara Rd, Telibara, Shahdara, Delhi, 110032, India",0,0,26.924000040044888,36.201536914407015
2899,8.4,28.671858,77.2913169999999,bhola shankar kachori wale,1,"chhota bazar shahdara civil hospital shahdara, Delhi","chhota bazar shahdara civil hospital shahdara, Kasturba Nagar, Shahdara, Delhi, 110032, India",0,0,27.046891567174306,36.320528913179416
2900,8.2,28.6694348,77.2872060999999,PUNJABI CHAAP JUNCTION,0,"B-64, MAIN ROAD, Bhola Nath Nagar, Shahdara, New delhi","B-64, MAIN ROAD, Bhola Nath Nagar, Block B, Shahdara, New delhi, Delhi 110032, India",0,0,26.910088123332212,35.85747656053465
2901,8.8,28.669673,77.2885639999999,Birhmi Chaat Bhandar,0,"326 Main Road, Bhola Nath Nagar, Shahdara, Delhi","326 Main Road, Bhola Nath Nagar, Block B, Shahdara, Delhi, 110032, India",0,0,26.995213688820094,35.96239944298464
2902,10.0,28.6693738,77.2890168,Crazy Chinese Food Restaurant,1,"Geeta Bhawan, 26/2,Near, Bhola Nath Nagar, Shahdara, Delhi","26/2,Near, Geeta Bhawan, Bhola Nath Nagar, Shahdara, Delhi, 110032, India",0,0,27.0504949298751,35.96503945259386
2903,9.2,28.6692,77.2892512,"Patiala Shahi Chaap,shahdara",0,"Shahdara, Delhi","Bhola Nath Nagar, Shahdara, Delhi, 110032, India",0,0,27.080455859023328,35.96479028983204
